Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Education_Graduate,Education_Postgraduate,Education_Undergraduate,Living_With_Alone,Living_With_Partner
19419.0,76,4,4,0,3,9,0,0,45,596,70,1,1.0,0.0,0.0,0.0,1.0
82504.0,2,1,3,6,7,1,0,0,66,337,1066,0,0.0,0.0,1.0,0.0,1.0
81205.0,43,1,5,6,7,2,0,1,56,167,2009,0,1.0,0.0,0.0,0.0,1.0
61618.0,27,2,3,6,8,3,0,0,35,638,1345,0,0.0,0.0,1.0,1.0,0.0
55284.0,60,3,7,5,8,5,0,0,70,552,764,1,0.0,1.0,0.0,1.0,0.0
49980.0,79,2,3,1,5,5,0,0,63,249,195,1,1.0,0.0,0.0,1.0,0.0
15072.0,96,4,3,1,3,5,0,0,46,415,53,2,1.0,0.0,0.0,0.0,1.0
49166.0,17,2,5,3,3,6,0,0,52,381,368,1,1.0,0.0,0.0,1.0,0.0
65324.0,0,3,6,2,9,4,0,0,72,169,544,1,0.0,1.0,0.0,0.0,1.0
82347.0,38,1,7,7,10,3,0,0,69,600,1853,0,0.0,0.0,1.0,0.0,1.0
30843.0,43,2,1,1,2,5,0,0,60,34,35,2,0.0,1.0,0.0,0.0,1.0
46374.0,1,3,7,1,7,8,0,1,52,104,446,1,0.0,1.0,0.0,0.0,1.0
60474.0,25,7,10,2,12,7,0,0,47,454,1180,1,1.0,0.0,0.0,1.0,0.0
38576.0,2,1,1,0,3,7,0,0,53,117,41,1,0.0,1.0,0.0,0.0,1.0
55357.0,66,3,6,2,11,5,0,0,41,495,727,2,1.0,0.0,0.0,0.0,1.0
37758.0,49,2,1,0,3,8,0,0,60,633,40,2,1.0,0.0,0.0,0.0,1.0
85710.0,5,1,6,9,10,2,0,0,37,420,1062,0,0.0,0.0,1.0,0.0,1.0
23228.0,71,2,2,0,3,8,0,0,57,154,40,1,1.0,0.0,0.0,0.0,1.0
44602.0,35,6,6,1,4,8,0,0,57,134,292,2,0.0,1.0,0.0,0.0,1.0
7500.0,94,1,0,0,3,6,0,0,39,536,15,0,1.0,0.0,0.0,0.0,1.0
38683.0,80,6,4,1,6,7,0,0,37,633,341,1,0.0,0.0,1.0,0.0,1.0
49514.0,61,2,6,1,4,7,0,0,51,194,369,1,0.0,0.0,1.0,1.0,0.0
57906.0,29,3,4,2,8,4,0,0,53,383,401,1,0.0,1.0,0.0,0.0,1.0
43456.0,0,3,5,1,8,5,0,0,60,460,393,1,0.0,1.0,0.0,1.0,0.0
19485.0,80,1,1,0,2,7,0,0,40,278,10,2,0.0,1.0,0.0,1.0,0.0
53172.0,54,3,2,3,8,3,0,0,48,419,486,1,1.0,0.0,0.0,0.0,1.0
30545.0,71,2,2,0,3,7,0,0,47,620,69,1,1.0,0.0,0.0,0.0,1.0
70123.0,27,1,5,7,4,3,0,0,43,274,1727,0,0.0,1.0,0.0,0.0,1.0
62450.0,61,2,5,5,4,3,0,0,67,174,995,1,1.0,0.0,0.0,1.0,0.0
21675.0,55,3,4,0,3,7,0,0,50,18,45,1,1.0,0.0,0.0,0.0,1.0
42395.0,35,4,3,1,4,7,0,0,45,86,182,2,0.0,0.0,1.0,1.0,0.0
61346.0,34,1,5,7,10,3,0,0,48,266,989,1,0.0,1.0,0.0,0.0,1.0
80812.0,95,1,4,8,5,2,0,0,73,285,1677,0,1.0,0.0,0.0,0.0,1.0
42835.0,64,7,6,6,4,6,0,0,55,364,595,2,0.0,1.0,0.0,1.0,0.0
39922.0,30,2,3,0,4,8,0,0,43,500,156,1,1.0,0.0,0.0,0.0,1.0
86424.0,12,1,6,9,12,1,0,0,70,85,1226,0,0.0,1.0,0.0,1.0,0.0
17117.0,96,4,3,1,3,9,0,0,48,528,128,1,0.0,0.0,1.0,0.0,1.0
24762.0,16,3,3,1,2,8,0,1,54,139,86,1,1.0,0.0,0.0,1.0,0.0
35797.0,16,2,2,0,3,8,0,0,51,621,68,1,1.0,0.0,0.0,0.0,1.0
36627.0,78,1,0,0,3,5,0,0,51,341,16,2,1.0,0.0,0.0,1.0,0.0
51111.0,83,2,2,0,3,6,0,0,45,10,55,2,0.0,0.0,1.0,0.0,1.0
86857.0,96,1,5,6,10,2,0,1,54,655,2114,0,0.0,1.0,0.0,1.0,0.0
82072.0,67,1,3,2,13,1,0,0,56,362,2018,0,0.0,1.0,0.0,0.0,1.0
46231.0,87,4,6,1,4,9,0,0,73,580,263,3,0.0,1.0,0.0,1.0,0.0
42243.0,34,2,2,0,3,7,0,0,67,200,55,2,1.0,0.0,0.0,0.0,1.0
51195.0,46,8,9,2,5,8,0,0,64,454,564,2,1.0,0.0,0.0,0.0,1.0
68092.0,7,2,2,6,10,5,0,0,48,195,1281,0,0.0,1.0,0.0,1.0,0.0
31814.0,73,2,2,0,3,9,0,0,53,505,83,1,1.0,0.0,0.0,0.0,1.0
51390.0,54,6,5,2,5,5,0,0,61,659,353,2,0.0,1.0,0.0,1.0,0.0
76630.0,93,1,3,10,11,1,0,0,43,166,1003,0,1.0,0.0,0.0,0.0,1.0
26868.0,52,1,1,0,2,7,0,0,35,60,14,1,0.0,0.0,1.0,1.0,0.0
48948.0,53,2,7,10,5,6,0,1,83,513,902,0,0.0,1.0,0.0,1.0,0.0
55260.0,81,2,8,10,5,6,0,0,54,564,1139,1,0.0,1.0,0.0,1.0,0.0
64090.0,8,1,6,9,4,5,0,1,70,326,797,1,1.0,0.0,0.0,0.0,1.0
78331.0,97,2,10,6,7,4,0,0,68,157,1638,1,1.0,0.0,0.0,1.0,0.0
37087.0,50,3,4,2,8,6,0,0,52,322,401,1,0.0,1.0,0.0,0.0,1.0
21846.0,38,4,4,0,3,8,0,0,40,250,84,1,1.0,0.0,0.0,1.0,0.0
81320.0,61,1,4,3,10,2,0,0,68,508,928,0,1.0,0.0,0.0,0.0,1.0
54137.0,46,2,4,1,4,6,0,0,56,317,203,1,1.0,0.0,0.0,1.0,0.0
66825.0,73,1,4,5,6,2,0,0,59,350,858,0,1.0,0.0,0.0,0.0,1.0
57100.0,19,1,3,3,6,3,0,0,53,207,409,0,1.0,0.0,0.0,0.0,1.0
58917.0,10,5,4,1,6,5,0,0,57,462,282,3,1.0,0.0,0.0,0.0,1.0
85072.0,94,1,3,4,10,0,0,0,49,81,1423,0,1.0,0.0,0.0,1.0,0.0
86429.0,10,0,7,4,7,2,0,1,65,220,1449,0,1.0,0.0,0.0,1.0,0.0
45684.0,37,1,1,0,2,7,0,0,55,209,28,1,1.0,0.0,0.0,1.0,0.0
47889.0,94,1,2,0,3,5,0,0,52,176,67,1,1.0,0.0,0.0,0.0,1.0
45921.0,23,1,2,1,6,4,0,0,40,111,199,0,0.0,1.0,0.0,0.0,1.0
78420.0,75,1,3,10,8,1,0,0,60,365,1453,0,0.0,1.0,0.0,1.0,0.0
75114.0,40,1,3,10,5,2,0,0,34,234,1253,0,1.0,0.0,0.0,0.0,1.0
52278.0,24,6,10,5,10,8,0,1,63,520,1198,1,0.0,1.0,0.0,1.0,0.0
35641.0,11,2,3,1,4,7,0,1,54,350,178,1,0.0,1.0,0.0,0.0,1.0
95529.0,29,1,7,3,7,3,0,1,32,573,1990,0,1.0,0.0,0.0,1.0,0.0
62820.0,51,1,3,4,6,1,0,0,72,414,976,0,1.0,0.0,0.0,0.0,1.0
73113.0,86,1,3,4,7,2,0,0,66,185,1001,0,0.0,1.0,0.0,0.0,1.0
84169.0,9,1,7,6,6,3,0,1,44,326,1919,0,0.0,1.0,0.0,0.0,1.0
42607.0,30,2,3,2,7,3,0,0,72,224,350,1,0.0,0.0,1.0,1.0,0.0
74637.0,73,1,6,9,9,3,0,0,72,407,1650,0,0.0,1.0,0.0,1.0,0.0
46015.0,25,1,1,0,3,7,0,0,71,77,46,2,0.0,1.0,0.0,0.0,1.0
72354.0,67,1,2,10,6,1,0,0,33,438,1228,0,1.0,0.0,0.0,1.0,0.0
39858.0,67,1,2,0,4,6,0,1,57,521,95,1,0.0,1.0,0.0,1.0,0.0
34469.0,58,3,1,1,4,4,0,0,78,56,62,2,0.0,1.0,0.0,0.0,1.0
83033.0,82,1,11,4,10,5,0,0,40,42,1761,1,1.0,0.0,0.0,0.0,1.0
24401.0,98,3,6,1,6,8,0,0,47,667,467,0,0.0,1.0,0.0,0.0,1.0
77583.0,93,1,4,5,9,2,0,0,48,139,1149,0,1.0,0.0,0.0,0.0,1.0
74116.0,53,1,4,4,10,2,0,0,44,181,2052,0,0.0,0.0,1.0,1.0,0.0
74293.0,66,1,5,4,6,2,0,0,33,56,1127,0,1.0,0.0,0.0,1.0,0.0
68397.0,6,1,6,9,5,3,0,0,50,224,1416,1,0.0,1.0,0.0,0.0,1.0
79632.0,42,1,6,4,9,2,0,0,52,82,1113,0,0.0,1.0,0.0,0.0,1.0
46107.0,78,1,1,1,4,3,0,0,37,139,125,1,1.0,0.0,0.0,1.0,0.0
64950.0,29,2,11,2,10,7,0,0,75,686,966,1,0.0,1.0,0.0,1.0,0.0
25443.0,82,1,1,0,3,8,0,0,37,554,32,1,0.0,0.0,1.0,0.0,1.0
75127.0,92,1,2,11,5,1,0,0,74,38,833,0,1.0,0.0,0.0,1.0,0.0
32892.0,78,2,3,0,3,8,0,0,55,35,46,1,0.0,1.0,0.0,0.0,1.0
71796.0,54,1,9,3,4,4,0,0,55,248,960,0,1.0,0.0,0.0,0.0,1.0
67536.0,45,3,11,5,11,8,0,0,56,403,1829,1,0.0,1.0,0.0,0.0,1.0
55239.0,59,3,7,5,11,5,0,0,55,350,779,1,1.0,0.0,0.0,1.0,0.0
60554.0,8,2,8,4,9,6,0,0,51,324,811,1,0.0,1.0,0.0,1.0,0.0
64831.0,51,8,6,3,5,6,0,0,74,384,1120,2,0.0,0.0,1.0,1.0,0.0
56067.0,51,2,7,4,7,5,0,0,64,344,725,1,0.0,1.0,0.0,0.0,1.0
82025.0,76,1,3,2,6,1,0,1,43,397,1187,0,1.0,0.0,0.0,1.0,0.0
94384.0,62,0,5,8,5,2,0,1,73,482,2302,0,1.0,0.0,0.0,0.0,1.0
14906.0,86,3,2,1,3,7,0,0,40,554,66,0,0.0,0.0,1.0,1.0,0.0
51563.0,60,1,4,4,10,8,0,0,39,636,1250,0,0.0,1.0,0.0,0.0,1.0
57937.0,56,3,4,4,9,3,0,0,44,133,683,1,0.0,0.0,1.0,0.0,1.0
68274.0,83,2,4,2,5,3,0,0,47,272,305,2,1.0,0.0,0.0,1.0,0.0
39771.0,92,1,2,0,3,4,0,0,49,205,50,1,1.0,0.0,0.0,0.0,1.0
67893.0,31,2,3,2,9,8,0,0,51,636,995,1,0.0,0.0,1.0,1.0,0.0
27922.0,80,1,2,0,3,4,0,0,47,50,41,1,0.0,1.0,0.0,0.0,1.0
52190.0,39,3,2,1,3,5,0,0,50,52,77,2,0.0,1.0,0.0,0.0,1.0
44051.0,20,4,3,1,4,6,0,1,53,516,171,2,0.0,1.0,0.0,1.0,0.0
42767.0,53,1,3,1,2,8,0,0,55,414,131,2,0.0,1.0,0.0,1.0,0.0
46106.0,84,1,1,1,2,6,0,0,50,49,54,2,0.0,1.0,0.0,0.0,1.0
16927.0,50,5,3,0,4,8,0,0,50,504,53,2,0.0,1.0,0.0,0.0,1.0
59754.0,96,3,5,2,6,5,0,1,61,575,475,1,1.0,0.0,0.0,0.0,1.0
53700.0,94,4,5,5,8,5,0,0,74,681,694,1,1.0,0.0,0.0,1.0,0.0
59041.0,25,2,2,0,4,5,0,0,53,53,96,2,1.0,0.0,0.0,0.0,1.0
54237.0,48,4,5,2,5,6,0,0,69,428,361,1,0.0,1.0,0.0,1.0,0.0
70647.0,65,2,4,7,13,2,0,0,59,646,1079,1,1.0,0.0,0.0,1.0,0.0
52597.0,69,3,6,3,8,5,0,0,64,53,578,1,0.0,1.0,0.0,1.0,0.0
41021.0,12,2,2,0,3,6,0,1,57,546,64,1,0.0,1.0,0.0,0.0,1.0
40233.0,84,5,2,1,5,6,0,0,51,258,149,1,0.0,1.0,0.0,0.0,1.0
50183.0,47,7,3,1,6,5,0,0,46,4,231,2,1.0,0.0,0.0,0.0,1.0
54753.0,87,3,5,2,11,4,0,0,67,290,728,1,1.0,0.0,0.0,0.0,1.0
92955.0,35,1,6,7,9,2,0,1,53,314,1778,0,1.0,0.0,0.0,0.0,1.0
33471.0,47,3,3,0,4,7,0,0,53,625,93,1,1.0,0.0,0.0,0.0,1.0
34596.0,48,1,1,0,2,8,0,1,52,442,23,1,0.0,1.0,0.0,0.0,1.0
44010.0,46,6,10,2,6,9,0,0,46,624,662,1,1.0,0.0,0.0,0.0,1.0
84219.0,27,1,3,4,10,1,0,0,38,147,1198,0,1.0,0.0,0.0,0.0,1.0
40706.0,37,4,3,0,4,7,0,0,58,528,81,3,0.0,1.0,0.0,0.0,1.0
15716.0,8,3,3,0,4,8,1,0,38,594,92,1,0.0,0.0,1.0,0.0,1.0
59052.0,29,3,7,1,7,5,0,0,67,224,491,1,0.0,0.0,1.0,1.0,0.0
80573.0,85,1,4,6,13,2,0,0,55,623,1564,0,0.0,1.0,0.0,0.0,1.0
83715.0,2,1,2,8,13,0,0,0,64,146,926,0,1.0,0.0,0.0,0.0,1.0
82576.0,66,1,2,4,12,1,0,0,67,697,1910,0,0.0,1.0,0.0,0.0,1.0
56962.0,60,7,6,3,5,7,0,0,61,261,411,3,0.0,1.0,0.0,0.0,1.0
35704.0,54,3,2,0,4,4,0,0,74,177,94,2,1.0,0.0,0.0,0.0,1.0
53103.0,70,5,10,6,7,7,0,0,72,290,1085,1,1.0,0.0,0.0,0.0,1.0
46779.0,55,1,0,1,2,4,0,0,66,352,23,2,0.0,0.0,1.0,1.0,0.0
4861.0,20,0,0,0,0,14,0,0,61,7,6,0,1.0,0.0,0.0,1.0,0.0
33462.0,78,1,2,0,3,7,0,0,47,326,54,1,0.0,1.0,0.0,1.0,0.0
63693.0,63,3,11,6,9,6,0,0,48,258,1150,1,1.0,0.0,0.0,1.0,0.0
80763.0,17,1,5,11,6,3,0,1,76,318,1415,0,1.0,0.0,0.0,0.0,1.0
65352.0,43,2,4,2,8,4,0,0,52,312,405,1,0.0,1.0,0.0,0.0,1.0
82170.0,13,1,5,6,7,2,0,0,48,216,1908,0,0.0,1.0,0.0,0.0,1.0
75759.0,46,1,9,7,9,5,0,1,57,247,2486,0,1.0,0.0,0.0,0.0,1.0
79689.0,65,1,4,9,13,2,0,0,50,413,1315,0,0.0,0.0,1.0,1.0,0.0
35340.0,1,2,2,0,3,5,0,0,70,0,45,2,0.0,1.0,0.0,1.0,0.0
85683.0,6,1,2,4,10,1,0,1,72,100,1789,0,1.0,0.0,0.0,1.0,0.0
24884.0,32,1,0,0,3,7,0,0,54,577,19,1,0.0,0.0,1.0,0.0,1.0
42021.0,34,5,10,1,6,9,0,0,45,667,573,1,0.0,1.0,0.0,0.0,1.0
64449.0,70,4,5,3,12,4,0,0,37,131,805,1,1.0,0.0,0.0,1.0,0.0
64587.0,49,2,1,1,4,3,0,0,72,7,108,2,1.0,0.0,0.0,1.0,0.0
34824.0,65,1,1,0,2,6,0,0,31,95,23,0,1.0,0.0,0.0,1.0,0.0
75437.0,25,1,8,4,10,6,0,0,48,232,1493,0,1.0,0.0,0.0,0.0,1.0
26091.0,84,3,2,1,3,5,0,0,69,124,89,2,1.0,0.0,0.0,0.0,1.0
52845.0,7,3,8,8,6,6,0,0,53,320,936,1,1.0,0.0,0.0,0.0,1.0
46086.0,34,4,3,1,8,4,0,0,70,238,343,1,1.0,0.0,0.0,1.0,0.0
78028.0,38,1,6,4,9,7,0,1,70,657,528,1,0.0,1.0,0.0,1.0,0.0
95169.0,1,1,4,3,4,1,0,1,39,263,1901,0,0.0,1.0,0.0,1.0,0.0
56337.0,25,5,8,5,4,8,0,1,45,459,724,2,0.0,0.0,1.0,0.0,1.0
22434.0,25,2,2,0,3,8,0,0,39,501,58,1,1.0,0.0,0.0,0.0,1.0
36930.0,50,5,5,2,4,8,0,0,72,408,297,1,0.0,1.0,0.0,0.0,1.0
36130.0,46,6,3,8,4,4,0,1,72,512,488,1,1.0,0.0,0.0,1.0,0.0
65569.0,96,2,6,5,10,3,0,0,73,601,859,1,0.0,1.0,0.0,0.0,1.0
83844.0,57,1,4,4,11,1,0,0,74,413,1574,0,1.0,0.0,0.0,0.0,1.0
19514.0,47,4,3,1,2,8,0,0,58,154,69,2,1.0,0.0,0.0,0.0,1.0
36736.0,52,1,1,0,2,6,0,0,63,415,17,2,0.0,1.0,0.0,1.0,0.0
77568.0,30,1,10,2,8,5,0,0,47,673,2194,1,1.0,0.0,0.0,0.0,1.0
49187.0,63,1,1,1,5,2,0,0,50,169,116,1,0.0,1.0,0.0,0.0,1.0
30168.0,51,7,6,1,4,9,0,0,48,479,279,1,1.0,0.0,0.0,1.0,0.0
34053.0,14,1,3,0,3,8,0,0,58,657,103,1,0.0,1.0,0.0,0.0,1.0
38196.0,20,3,2,0,4,5,0,0,55,72,44,2,0.0,1.0,0.0,0.0,1.0
59412.0,56,1,4,2,8,3,0,0,75,71,406,0,0.0,1.0,0.0,0.0,1.0
70924.0,41,1,6,6,7,3,0,0,61,83,1363,0,0.0,0.0,1.0,0.0,1.0
54165.0,72,1,2,1,7,2,0,0,57,397,236,0,1.0,0.0,0.0,0.0,1.0
32300.0,1,1,1,0,3,8,0,0,53,542,39,1,1.0,0.0,0.0,0.0,1.0
20180.0,27,1,2,1,4,7,0,0,50,494,137,0,1.0,0.0,0.0,1.0,0.0
34961.0,77,3,3,1,3,7,0,0,53,10,79,1,1.0,0.0,0.0,0.0,1.0
28440.0,87,1,2,0,3,8,0,0,52,357,63,1,0.0,1.0,0.0,0.0,1.0
64504.0,81,7,11,3,4,7,0,1,73,482,1314,3,0.0,1.0,0.0,0.0,1.0
33564.0,51,1,1,1,3,5,0,0,60,5,71,1,0.0,1.0,0.0,0.0,1.0
17345.0,79,2,2,1,2,8,0,0,48,603,58,1,1.0,0.0,0.0,0.0,1.0
56320.0,11,3,5,4,9,4,0,0,59,447,702,1,0.0,1.0,0.0,0.0,1.0
28647.0,54,1,2,2,2,7,0,1,48,312,94,1,1.0,0.0,0.0,1.0,0.0
15038.0,93,2,2,1,2,9,0,0,39,516,80,1,0.0,0.0,1.0,1.0,0.0
32173.0,0,1,1,0,3,4,0,0,68,332,22,1,0.0,1.0,0.0,1.0,0.0
68316.0,54,5,10,7,10,6,0,0,62,602,1211,1,0.0,0.0,1.0,0.0,1.0
74538.0,21,1,8,8,5,3,0,1,55,365,1461,0,1.0,0.0,0.0,0.0,1.0
91700.0,58,1,8,6,5,3,0,1,55,528,1968,0,1.0,0.0,0.0,1.0,0.0
68695.0,3,1,4,4,7,2,0,0,57,4,1091,0,1.0,0.0,0.0,0.0,1.0
31056.0,99,1,1,0,3,8,0,0,49,523,55,1,0.0,0.0,1.0,0.0,1.0
79593.0,70,1,5,6,7,2,0,0,53,48,1366,0,1.0,0.0,0.0,0.0,1.0
28071.0,65,2,5,1,5,8,0,0,46,669,313,0,1.0,0.0,0.0,1.0,0.0
37334.0,44,4,3,0,4,4,0,0,68,123,62,2,0.0,1.0,0.0,0.0,1.0
46423.0,6,3,2,0,4,7,0,0,54,284,92,2,0.0,1.0,0.0,1.0,0.0
37126.0,9,1,1,2,2,6,0,1,55,91,72,1,0.0,1.0,0.0,0.0,1.0
47703.0,95,4,6,3,8,5,0,0,73,396,655,1,1.0,0.0,0.0,0.0,1.0
61180.0,70,2,5,5,6,3,0,0,67,67,704,1,1.0,0.0,0.0,0.0,1.0
38998.0,92,3,2,0,3,8,1,0,72,603,54,2,1.0,0.0,0.0,0.0,1.0
8028.0,62,15,0,1,0,19,0,0,35,649,178,0,1.0,0.0,0.0,1.0,0.0
76081.0,85,1,4,5,4,2,0,0,64,37,1033,0,1.0,0.0,0.0,0.0,1.0
34728.0,2,1,1,1,2,6,0,1,40,334,36,1,1.0,0.0,0.0,0.0,1.0
33168.0,0,3,2,1,4,7,0,0,61,624,122,1,0.0,1.0,0.0,1.0,0.0
33585.0,91,1,2,0,4,4,0,0,60,277,122,1,0.0,1.0,0.0,0.0,1.0
77037.0,3,1,7,7,12,3,0,0,66,259,1123,1,0.0,1.0,0.0,0.0,1.0
35196.0,68,6,6,1,5,8,0,1,42,593,497,1,1.0,0.0,0.0,0.0,1.0
44529.0,98,6,6,2,11,5,0,0,60,359,691,1,1.0,0.0,0.0,0.0,1.0
70924.0,41,1,6,6,7,3,0,0,61,83,1363,0,0.0,0.0,1.0,0.0,1.0
28764.0,16,1,1,0,2,8,0,0,60,24,12,2,0.0,1.0,0.0,0.0,1.0
69098.0,82,1,7,8,9,5,0,0,77,498,2440,0,0.0,1.0,0.0,0.0,1.0
25959.0,1,2,1,2,2,6,0,1,56,500,56,2,0.0,0.0,1.0,1.0,0.0
27100.0,64,1,1,0,3,7,0,0,43,450,37,1,0.0,1.0,0.0,0.0,1.0
70596.0,68,1,3,5,12,2,0,0,41,632,968,0,1.0,0.0,0.0,1.0,0.0
42557.0,98,4,6,1,4,8,0,0,52,669,270,1,1.0,0.0,0.0,0.0,1.0
53312.0,32,1,5,1,5,7,0,0,75,324,278,0,0.0,1.0,0.0,0.0,1.0
72228.0,87,1,6,7,8,3,0,0,74,579,1250,0,1.0,0.0,0.0,1.0,0.0
67605.0,84,1,2,8,6,1,0,0,39,455,938,0,1.0,0.0,0.0,0.0,1.0
62845.0,3,11,3,4,10,8,0,0,77,636,1178,2,0.0,1.0,0.0,0.0,1.0
65196.0,34,2,7,6,11,5,0,0,68,339,1155,2,1.0,0.0,0.0,0.0,1.0
42000.0,23,2,5,2,11,5,0,1,39,535,653,0,0.0,1.0,0.0,1.0,0.0
35860.0,37,2,1,1,2,5,0,0,53,41,49,2,0.0,1.0,0.0,1.0,0.0
65526.0,22,1,4,4,8,2,0,0,62,79,506,1,0.0,1.0,0.0,0.0,1.0
16860.0,19,3,1,1,3,7,0,0,65,655,38,2,1.0,0.0,0.0,0.0,1.0
83528.0,7,1,4,10,8,1,0,1,34,59,1650,0,1.0,0.0,0.0,1.0,0.0
64176.0,52,8,8,9,8,6,0,0,61,695,1826,1,0.0,0.0,1.0,1.0,0.0
22304.0,91,1,1,0,2,8,0,0,70,694,18,0,1.0,0.0,0.0,1.0,0.0
67023.0,93,1,3,7,13,2,1,0,48,117,906,0,1.0,0.0,0.0,0.0,1.0
32892.0,78,2,3,0,3,8,0,0,55,35,46,1,0.0,1.0,0.0,0.0,1.0
70713.0,23,6,5,6,8,3,0,0,60,573,1477,1,1.0,0.0,0.0,0.0,1.0
59925.0,83,3,9,2,9,6,0,0,71,576,766,1,1.0,0.0,0.0,0.0,1.0
39722.0,92,2,2,0,3,5,0,0,73,125,47,1,1.0,0.0,0.0,0.0,1.0
46610.0,4,1,6,1,6,6,0,0,68,346,467,0,1.0,0.0,0.0,0.0,1.0
88347.0,32,1,4,7,9,1,0,0,65,361,2116,0,1.0,0.0,0.0,0.0,1.0
87171.0,27,1,6,7,11,2,0,0,45,424,1298,0,0.0,1.0,0.0,0.0,1.0
26907.0,10,2,1,0,3,7,0,0,50,313,22,2,0.0,0.0,1.0,0.0,1.0
50014.0,9,2,4,1,8,5,0,0,58,158,396,1,0.0,1.0,0.0,1.0,0.0
41014.0,65,1,1,0,2,7,0,0,48,433,20,1,0.0,1.0,0.0,0.0,1.0
66294.0,68,1,4,3,5,2,0,0,61,104,967,0,1.0,0.0,0.0,1.0,0.0
36715.0,16,6,7,2,4,9,0,1,55,589,357,1,1.0,0.0,0.0,0.0,1.0
79456.0,12,1,5,6,4,3,0,1,70,676,1401,0,1.0,0.0,0.0,0.0,1.0
40479.0,95,1,0,0,3,4,0,0,44,316,15,1,1.0,0.0,0.0,0.0,1.0
75345.0,16,1,5,8,6,3,0,1,56,512,2087,0,0.0,1.0,0.0,1.0,0.0
54233.0,46,4,11,6,5,8,0,0,49,510,981,1,1.0,0.0,0.0,0.0,1.0
24163.0,3,2,1,0,3,4,0,0,56,260,17,2,1.0,0.0,0.0,1.0,0.0
84460.0,80,0,9,9,4,5,0,1,68,541,523,0,0.0,1.0,0.0,0.0,1.0
43776.0,77,1,1,0,2,6,0,0,43,57,23,1,1.0,0.0,0.0,0.0,1.0
71691.0,0,1,4,7,5,2,0,1,68,104,1192,0,0.0,1.0,0.0,1.0,0.0
85844.0,62,1,6,6,7,2,0,0,53,31,1958,0,0.0,1.0,0.0,0.0,1.0
39190.0,91,2,2,1,4,5,0,0,52,64,133,1,0.0,1.0,0.0,1.0,0.0
71367.0,24,1,4,5,7,2,0,0,67,310,777,0,1.0,0.0,0.0,0.0,1.0
38578.0,2,3,3,0,3,8,0,0,54,372,73,2,0.0,1.0,0.0,1.0,0.0
57236.0,22,3,2,1,4,3,0,0,61,109,121,2,0.0,1.0,0.0,0.0,1.0
61825.0,56,1,4,2,8,4,0,0,47,326,424,1,1.0,0.0,0.0,1.0,0.0
79803.0,54,1,4,3,5,1,0,0,68,27,868,1,1.0,0.0,0.0,1.0,0.0
80910.0,71,1,3,3,8,1,0,0,40,606,756,0,0.0,0.0,1.0,1.0,0.0
27590.0,38,1,1,0,2,7,0,0,44,432,12,1,0.0,1.0,0.0,0.0,1.0
56775.0,62,2,5,8,10,5,0,0,47,543,937,1,1.0,0.0,0.0,0.0,1.0
83829.0,78,0,4,7,6,1,0,1,51,264,1862,0,1.0,0.0,0.0,1.0,0.0
54210.0,18,2,4,1,7,5,0,0,47,405,367,1,0.0,0.0,1.0,0.0,1.0
38508.0,95,6,7,2,5,8,0,0,40,331,443,1,1.0,0.0,0.0,0.0,1.0
53187.0,66,2,4,1,6,5,0,0,56,246,267,1,1.0,0.0,0.0,0.0,1.0
30023.0,28,1,2,0,3,8,0,0,54,97,61,1,1.0,0.0,0.0,0.0,1.0
76045.0,78,1,4,5,11,2,0,0,66,226,1323,0,0.0,1.0,0.0,1.0,0.0
50870.0,13,1,2,0,3,5,0,0,74,10,63,1,0.0,1.0,0.0,0.0,1.0
15315.0,27,2,2,0,4,5,0,0,56,330,64,0,0.0,0.0,1.0,0.0,1.0
65463.0,17,2,6,2,9,5,0,0,52,150,562,1,0.0,0.0,1.0,0.0,1.0
66480.0,71,7,4,1,7,4,0,0,61,29,312,2,1.0,0.0,0.0,0.0,1.0
76773.0,79,1,2,2,11,1,0,0,72,489,1156,0,1.0,0.0,0.0,1.0,0.0
81698.0,1,1,8,2,5,5,0,1,43,485,1104,0,0.0,0.0,1.0,1.0,0.0
54466.0,78,1,1,0,2,5,0,0,53,140,16,2,0.0,1.0,0.0,1.0,0.0
98777.0,23,0,4,6,9,1,0,0,66,132,2008,0,0.0,1.0,0.0,1.0,0.0
16269.0,75,3,3,0,3,8,0,0,42,303,44,1,0.0,1.0,0.0,1.0,0.0
71819.0,70,3,3,3,5,6,0,0,55,305,1574,1,1.0,0.0,0.0,0.0,1.0
33569.0,10,1,1,1,2,8,0,1,43,256,63,1,0.0,1.0,0.0,0.0,1.0
36262.0,24,1,3,5,3,6,0,1,43,282,426,0,0.0,1.0,0.0,0.0,1.0
22634.0,47,1,2,1,2,8,0,0,60,529,96,0,0.0,0.0,1.0,0.0,1.0
47025.0,98,5,11,1,6,9,0,0,48,290,635,1,0.0,0.0,1.0,0.0,1.0
70566.0,4,2,6,5,9,3,0,0,58,266,757,1,1.0,0.0,0.0,1.0,0.0
31605.0,15,2,2,1,4,7,0,0,47,584,125,1,0.0,1.0,0.0,0.0,1.0
52034.0,67,5,4,2,5,7,0,0,53,408,332,2,0.0,1.0,0.0,1.0,0.0
48526.0,32,1,2,1,4,3,0,0,47,187,135,1,1.0,0.0,0.0,1.0,0.0
